Wall time,Step,Value
1701400538.607915,27,6.53786563873291
1701400575.9671981,46,6.735175132751465
1701400579.9779496,48,7.0642991065979
1701400640.9540675,79,7.071033477783203
1701400645.4235802,81,7.133195877075195
1701400665.7811697,92,6.917794704437256
1701400741.9221983,130,6.807323932647705
1701400745.7482858,132,7.034444808959961
1701400791.7868075,156,6.825094223022461
1701400895.990811,209,6.59481954574585
1701400955.4414673,239,6.385012149810791
1701401117.3134363,322,6.574751853942871
1701401285.232179,407,6.639353275299072
1701401318.1622417,425,6.382365703582764
1701401330.10868,431,6.3719987869262695
1701401335.682439,434,6.26283073425293
1701401377.5563738,456,6.212052822113037
1701401478.814503,508,6.243984222412109
1701401514.607991,526,6.230302810668945
1701401534.6509411,536,6.37648344039917
1701401731.9171193,637,6.0924577713012695
1701401783.3202558,664,6.18996524810791
1701401882.9269516,716,6.094736099243164
1701402095.6540117,824,6.291122913360596
1701402179.961896,866,5.800838470458984
1701402230.4425018,892,6.003570079803467
1701402326.3671627,940,5.7119221687316895
1701402358.931622,957,6.414430618286133
1701402379.833527,968,5.944023132324219
1701402383.9537444,970,6.103976249694824
1701402454.8136952,1006,5.874379634857178
1701402495.2872703,1027,5.305968284606934
1701402718.5377815,1140,5.882658958435059
1701402759.394075,1162,4.932492256164551
1701402829.78308,1198,5.599558353424072
1701402845.3370094,1205,5.79159688949585
1701402953.78644,1262,5.862644672393799
1701402982.0928645,1277,5.959074020385742
1701403025.5947342,1299,5.654296398162842
1701403035.2063923,1303,5.8806939125061035
1701403094.7269628,1333,5.709070682525635
1701403244.211871,1409,6.0347466468811035
1701403346.3959005,1461,5.871044158935547
1701403455.9119718,1518,6.014476299285889
1701403614.9119754,1598,5.390089511871338
1701403651.8684201,1616,5.554536819458008
1701403703.3689609,1643,6.07662296295166
1701403724.8459978,1654,5.732497692108154
1701403729.0811412,1656,5.594540119171143
1701403740.5582743,1662,5.548938274383545
1701403750.1456075,1667,5.441655158996582
1701403808.555957,1697,5.800588607788086
1701403844.907337,1714,5.531149864196777
1701403868.6429636,1727,5.041362762451172
1701403874.8149679,1730,5.806758403778076
1701403889.2838643,1738,5.682494640350342
1701403904.7943516,1746,5.608407974243164
1701404036.49529,1814,5.889989376068115
1701404065.0323095,1829,5.75808572769165
1701404194.534401,1895,5.859661102294922
1701404235.3109,1915,5.352454662322998
1701404237.2176645,1916,5.620307445526123
1701404358.9426575,1979,5.157504558563232
1701404396.6646137,1998,5.502780437469482
1701404594.6609793,2098,5.3856964111328125
1701404738.4816678,2172,5.690127372741699
1701404908.0797336,2258,5.286703586578369
1701404950.591846,2280,4.9343085289001465
1701404970.2642837,2290,5.966872692108154
1701405046.3663297,2328,5.493463039398193
1701405050.618627,2330,5.545546531677246
1701405062.7794785,2336,5.784316062927246
1701405092.7828748,2351,5.766867637634277
1701405104.9045978,2357,5.355396747589111
1701405113.0444884,2361,5.562832832336426
1701405158.7133462,2384,5.677065372467041
1701405160.962034,2385,5.351874351501465
1701405311.3945804,2461,5.915613651275635
1701405323.4068785,2468,5.997386932373047
1701405366.135394,2490,5.492519855499268
1701405438.6378121,2527,5.310661792755127
1701405543.7538517,2580,5.08278751373291
1701405575.3151772,2596,5.541157245635986
1701405616.543172,2616,5.627471923828125
1701405642.028617,2629,5.529062747955322
1701405663.8778253,2640,5.980724334716797
1701405711.6766622,2664,5.070934772491455
1701405812.3899097,2714,5.307900428771973
1701405904.925957,2761,5.1858978271484375
1701405926.1541345,2772,5.514257907867432
1701406077.972158,2849,5.622196674346924
1701406408.9406056,3014,5.697646617889404
1701406671.9497025,3146,5.0512919425964355
1701406710.59051,3166,5.689532279968262
1701406712.083629,3167,4.534095287322998
1701406733.9888976,3178,4.992395401000977
1701406853.997528,3238,5.6965179443359375
1701406876.2905388,3249,5.759235382080078
1701406947.1780305,3285,5.157434940338135
1701407004.2700157,3313,4.981688976287842
1701407014.3136353,3318,4.8203840255737305
1701407017.3695037,3320,4.584610939025879
1701407099.0640738,3360,5.373828411102295
1701407155.5524645,3389,4.448815822601318
1701407190.9952166,3406,4.710128307342529
1701407392.808177,3508,5.456157207489014
1701407437.6637485,3532,5.625237941741943
1701407557.123527,3594,5.472673416137695
1701407596.0617554,3613,5.394696235656738
1701407603.4783762,3617,4.654253959655762
1701407632.700585,3632,4.81808614730835
1701407773.6466274,3703,4.398808479309082
1701407894.985248,3764,5.405107498168945
1701407902.5439641,3769,4.656680107116699
1701407910.7003636,3773,4.722555160522461
1701407918.824351,3777,5.09368896484375
1701407922.091403,3779,4.273804664611816
1701407938.3798287,3787,5.083864212036133
1701407970.0167298,3802,4.6236162185668945
1701408081.0081642,3860,5.497234344482422
1701408086.5244195,3863,4.963788986206055
1701408091.2206764,3865,4.814645290374756
1701408213.0133877,3926,3.5938971042633057
1701408339.532853,3991,5.073143482208252
1701408446.3615963,4044,4.913616180419922
1701408534.5810254,4089,4.91933012008667
1701408595.9405575,4120,3.205784559249878
1701408608.8093526,4127,5.254421710968018
1701408681.3198752,4164,5.2979044914245605
1701408722.058413,4185,4.5009355545043945
1701408747.1022215,4199,4.868968963623047
1701408755.0350325,4202,4.750205039978027
1701408798.9110274,4224,4.8601813316345215
1701408821.413652,4235,4.8976898193359375
1701408901.2657256,4275,4.549215793609619
1701409030.8254044,4340,4.658655166625977
1701409044.7908978,4347,5.102373123168945
1701409046.7670357,4348,4.830902576446533
1701409116.4755244,4384,4.041669845581055
1701409178.3264668,4415,5.154892444610596
1701409236.2998564,4444,4.6132612228393555
1701409286.713289,4469,4.605111598968506
1701409300.9452775,4477,4.979435443878174
1701409328.4974525,4491,4.31522274017334
1701409332.4352636,4493,5.233117580413818
1701409336.623418,4495,4.839973449707031
1701409424.0359,4538,4.79325532913208
1701409431.6284578,4542,4.681887149810791
1701409596.129168,4627,4.397676944732666
1701409704.0487165,4681,6.121778964996338
1701409750.2620234,4705,4.641815662384033
1701409798.3641467,4730,5.332538604736328
1701409801.8082285,4732,4.757542133331299
1701410191.3192139,4933,5.174480438232422
1701410239.0648358,4957,5.73899507522583
1701410245.0603938,4960,4.6649017333984375
1701410400.4731588,5039,4.605940818786621
1701410460.118045,5069,4.849654197692871
1701410475.627711,5077,5.073330879211426
1701410544.7850077,5111,3.337939739227295
1701410642.6812513,5161,4.647858142852783
1701410679.2537324,5180,4.321123123168945
1701410689.5302284,5185,5.031088829040527
1701410782.0417876,5233,2.9905855655670166
1701410784.018816,5234,4.313467025756836
1701410812.4320016,5249,3.59236216545105
1701410928.6833918,5308,3.0119285583496094
1701411085.2914376,5390,4.396220684051514
1701411088.6693914,5392,4.869708061218262
1701411116.758901,5406,4.875189304351807
1701411300.9143558,5500,4.863234519958496
1701411318.2234805,5509,5.379741668701172
1701411401.0723953,5552,5.2171244621276855
1701411426.9834828,5565,4.330924987792969
1701411460.7867033,5583,5.260860443115234
1701411476.6184187,5591,4.3475165367126465
1701411490.326685,5598,3.8950343132019043
1701411559.560472,5632,4.591246128082275
1701411641.8630662,5674,4.205901145935059
1701411651.1226087,5679,3.213888168334961
1701411683.4408064,5695,4.821969985961914
1701411721.1199353,5713,4.340738296508789
1701411760.4111774,5733,4.915370941162109
1701411818.080213,5762,4.316066265106201
1701411827.6956706,5767,4.1747050285339355
1701411932.1025908,5819,4.794454097747803
1701411977.7003224,5842,4.578616619110107
1701412080.9499404,5895,4.607761383056641
1701412084.8976188,5897,4.714684963226318
1701412152.3783963,5930,4.741034507751465
1701412173.795409,5941,4.456419944763184
1701412427.8994987,6071,5.153065204620361
1701412462.4085789,6089,4.506392955780029
1701412464.7080972,6090,4.2717766761779785
1701412491.4832196,6104,4.585890293121338
1701412501.0161586,6109,4.054643154144287
1701412555.309898,6137,5.081808567047119
1701412612.9253728,6166,4.606662750244141
1701412636.621518,6179,4.096932888031006
1701412741.4966085,6230,4.711721420288086
1701412780.4666672,6250,4.093362808227539
1701412790.7012768,6255,3.8646109104156494
1701412859.882196,6290,3.770643472671509
1701412905.0219626,6312,4.641753196716309
1701412933.6799421,6327,4.876478672027588
1701412964.0930247,6342,4.6437883377075195
1701412974.1735878,6347,4.797736167907715
1701413010.6237035,6366,5.287807941436768
1701413028.0727417,6375,4.826375961303711
1701413073.77511,6398,5.176504135131836
1701413131.5880446,6427,3.8469910621643066
1701413217.2326126,6471,3.8594202995300293
1701413229.1935055,6477,3.9940285682678223
1701413273.3117027,6499,4.450541973114014
1701413367.4561818,6547,5.056153774261475
1701413446.9373422,6587,4.225064754486084
1701413482.1682506,6604,4.652993679046631
1701413569.3956203,6649,4.772998809814453
1701413638.5057237,6684,4.511075019836426
1701413661.8061883,6696,4.407393455505371
1701413794.140787,6762,4.062742233276367
1701413866.1365633,6799,4.431270599365234
1701413947.1771574,6838,5.307508945465088
1701414003.5156672,6866,5.436006546020508
1701414074.3718913,6901,4.058472156524658
1701414134.2679014,6932,4.472460746765137
1701414193.672494,6963,4.165421009063721
1701414205.276185,6969,3.534064769744873
1701414217.5765522,6975,4.812482833862305
1701414303.4484818,7018,3.234020471572876
1701414360.580976,7047,3.768200397491455
1701414430.6229777,7083,5.099905967712402
1701414503.100183,7119,5.339839935302734
1701414588.6221852,7163,4.696239948272705
1701414631.636847,7185,5.280803203582764
1701414669.0591333,7204,4.792050838470459
1701414723.294981,7231,5.533393383026123
1701414785.6804686,7262,5.13615083694458
1701414812.1141388,7275,4.37183141708374
1701414815.9907823,7277,5.18048095703125
1701414836.1328204,7287,4.208800315856934
1701415069.9975476,7406,4.071078777313232
1701415204.3170907,7475,4.835759162902832
1701415230.0268137,7488,5.226861953735352
1701415271.6659563,7508,4.832003116607666
1701415330.2970045,7537,4.660672664642334
1701415336.5589414,7540,5.033014297485352
1701415428.3881502,7586,5.083777904510498
1701415467.9785025,7605,4.928462982177734
1701415516.2759936,7629,4.441123008728027
1701415719.604369,7729,5.137390613555908
1701415731.5112457,7735,5.226154327392578
1701415768.7022727,7754,4.599961757659912
1701415784.9231765,7762,4.554712772369385
1701415839.9047992,7790,4.781164169311523
1701415867.6679478,7803,5.281614303588867
1701415869.593775,7804,4.955537796020508
1701415956.6035516,7848,5.006314754486084
1701416054.5340521,7898,4.806766986846924
1701416075.0833578,7908,4.415393352508545
1701416262.1965694,8002,4.5549116134643555
1701416414.7661204,8081,5.137071132659912
1701416540.5709207,8143,5.217479705810547
1701416614.6358142,8181,4.61539888381958
1701416634.472036,8191,3.7939453125
1701416670.5275507,8208,4.646704196929932
1701416692.665781,8220,3.028536319732666
1701416736.1540275,8242,4.307719707489014
1701416783.062769,8266,4.762269973754883
1701416846.2846282,8300,1.9459916353225708
1701416883.3105989,8319,4.6591315269470215
1701416885.5832624,8320,4.116190433502197
1701416947.3267221,8351,4.8141350746154785
1701417051.7717109,8402,4.4231486320495605
1701417053.7534933,8403,4.853682994842529
1701417069.9350216,8411,5.109280586242676
1701417152.618928,8453,3.6824452877044678
1701417268.1648376,8510,1.9444807767868042
1701417408.7145536,8582,3.970524787902832
1701417479.9795458,8617,4.999886989593506
1701417539.306956,8647,3.6786110401153564
1701417573.9449267,8665,5.156468868255615
1701417664.4708166,8712,4.656571388244629
1701417680.6475239,8720,4.753252983093262
1701417847.5493097,8806,4.591718673706055
1701417892.1228032,8829,4.803040504455566
1701417948.50183,8857,4.596641540527344
1701418006.051142,8887,4.786103248596191
1701418054.2895699,8910,4.226125717163086
1701418058.1878252,8912,5.074700355529785
1701418094.8600216,8930,4.832007884979248
1701418110.986865,8939,2.2580878734588623
1701418385.4834118,9076,4.761225700378418
1701418409.264139,9088,5.125112533569336
1701418421.2484972,9094,5.489991188049316
1701418661.1515772,9216,4.384502410888672
1701418749.9072282,9260,5.09889554977417
1701418818.7002447,9295,4.776785373687744
1701418865.0768888,9318,4.3342742919921875
1701418894.3632305,9333,5.131838321685791
1701418896.3451154,9334,4.9431233406066895
1701418898.3625536,9335,3.8733463287353516
1701419160.5649247,9465,4.331432819366455
1701419174.5288448,9472,4.928925037384033
1701419394.3286877,9583,4.946612358093262
1701419475.8988183,9625,5.823417663574219
