Wall time,Step,Value
1700199851.1578267,18137,1.3964322805404663
1700200013.9536142,18405,2.3985960483551025
1700200059.3550947,18481,2.090039014816284
1700200064.8734677,18490,1.7681635618209839
1700200225.1910813,18759,2.049431085586548
1700200228.9122822,18765,2.0472869873046875
1700200237.9105997,18780,1.7411197423934937
1700200247.1312065,18795,1.8298273086547852
1700200312.3161418,18904,2.006484031677246
1700200438.0728178,19109,2.287564516067505
1700200440.6404796,19113,2.1235241889953613
1700200498.087837,19209,2.5005202293395996
1700200564.7579453,19319,2.637153387069702
1700200599.1079314,19377,1.8057632446289062
1700200616.7655604,19406,2.9856865406036377
1700200672.9900224,19498,1.8461765050888062
1700200674.9709957,19501,2.7586939334869385
1700200702.1647706,19546,1.6133840084075928
1700200745.0794497,19617,1.9162955284118652
1700200881.2674193,19841,1.4910625219345093
1700200930.0426028,19922,2.7293472290039062
1700200976.231791,19999,2.372396469116211
1700201279.7261178,20493,2.5479321479797363
1700201332.7029414,20578,1.751621961593628
1700201356.9838817,20618,2.0217525959014893
1700201373.9889753,20646,2.3632829189300537
1700201384.7763543,20664,1.745300054550171
1700201386.1848233,20666,1.7627133131027222
1700201441.7704022,20760,2.1146206855773926
1700201491.0952485,20841,1.8738327026367188
1700201557.1961591,20951,2.0462698936462402
1700201567.2411635,20968,1.4124438762664795
1700201573.9424505,20979,2.399463653564453
1700201588.2130752,21000,1.8628387451171875
1700201609.8472323,21036,1.6768769025802612
1700201619.381783,21052,2.243788957595825
1700201666.9380605,21129,1.969030737876892
1700201729.6843073,21233,2.159829616546631
1700201749.4863007,21267,2.7663919925689697
1700201775.634123,21311,1.8958789110183716
1700201996.106573,21676,1.889169454574585
1700201997.2252104,21678,2.083582639694214
1700202230.1020863,22063,1.6796783208847046
1700202291.2843838,22162,2.0536375045776367
1700202378.3839004,22307,2.6305654048919678
1700202422.5474246,22380,2.1504571437835693
1700202616.9187348,22702,3.6269352436065674
1700202649.0092077,22756,1.8115851879119873
1700202749.1956236,22921,2.8062541484832764
1700202841.2189198,23071,1.8172024488449097
1700202862.4689507,23106,2.0711982250213623
1700202996.471888,23330,2.6936380863189697
1700203041.4229906,23406,1.9825773239135742
1700203041.8305035,23407,1.5388813018798828
1700203097.8932154,23500,2.0495684146881104
1700203150.8483875,23589,2.554058074951172
1700203630.8174508,24378,1.4936249256134033
1700203685.679082,24469,2.4890618324279785
1700203688.108482,24473,3.3149492740631104
1700203699.4974787,24492,1.563696026802063
1700203829.4285178,24704,3.3811893463134766
1700203838.086064,24718,1.9967436790466309
1700203862.968475,24758,1.8288991451263428
1700203906.304834,24828,2.754563093185425
1700203915.5616503,24843,2.2376060485839844
1700203936.0816624,24875,2.5900795459747314
1700203940.3399026,24882,2.192394971847534
1700203974.6918368,24938,1.6895045042037964
1700204007.1099734,24991,1.9490845203399658
1700204046.9717422,25053,2.031477451324463
1700204083.0805488,25112,2.37882137298584
1700204165.6511457,25249,2.7469685077667236
1700204293.6047835,25444,1.6791127920150757
1700204418.10445,25649,3.081674337387085
1700204451.1398437,25703,3.677752733230591
1700204457.3781066,25713,1.3457400798797607
1700204458.8193538,25715,2.5259947776794434
1700204485.1654525,25757,1.9513092041015625
1700204584.2140813,25917,0.8116906881332397
1700204592.5389724,25929,1.587742805480957
1700204731.4095962,26153,1.5649642944335938
1700204798.9898667,26263,1.863707423210144
1700204823.462785,26303,2.096320867538452
1700204869.5567124,26377,1.5777924060821533
1700204896.8651161,26421,2.5411300659179688
1700205036.9845974,26646,1.138862133026123
1700205066.1871877,26693,1.7106540203094482
1700205142.430713,26816,1.2060513496398926
1700205238.2993567,26970,3.6544485092163086
1700205267.8696444,27014,1.7620431184768677
1700205277.0238755,27029,1.8016623258590698
1700205322.9517968,27104,1.1228721141815186
1700205448.7329879,27308,1.5487854480743408
1700205485.4876647,27367,1.8666348457336426
1700205539.6078393,27454,2.0872626304626465
1700205580.9435766,27521,3.149426221847534
1700205646.1588383,27626,1.0780161619186401
1700205661.649326,27651,2.096785068511963
1700205749.1385503,27792,1.7161403894424438
1700205774.0584173,27833,1.4956859350204468
1700205811.5369067,27894,2.823742151260376
1700205881.4888387,28006,1.3086968660354614
1700205905.77591,28045,2.4036052227020264
1700205941.457824,28102,1.2438833713531494
1700206155.4394288,28452,3.223611354827881
1700206160.6289933,28460,2.3861896991729736
1700206256.2665133,28615,1.1041953563690186
1700206365.751862,28794,1.8558454513549805
1700206402.4074416,28854,2.106105327606201
1700206419.9496346,28882,1.4875638484954834
1700206474.8385603,28972,2.189516067504883
1700206482.0456724,28984,2.1544079780578613
1700206570.686452,29126,1.8817112445831299
1700206652.526618,29259,2.1365318298339844
1700206684.405676,29310,2.0208487510681152
1700206758.3700283,29431,2.150254726409912
1700206794.6868606,29490,2.2409420013427734
1700206840.3043664,29565,1.6866635084152222
1700206873.7906046,29620,2.227085590362549
1700206883.2701359,29636,2.0564186573028564
1700206904.6073387,29671,1.5506515502929688
1700206908.1865685,29677,2.534738779067993
1700206974.3758883,29784,1.7145766019821167
1700207003.2236555,29831,2.057729959487915
1700207013.557621,29848,2.3380210399627686
1700207029.4731338,29874,2.1460368633270264
1700207090.1732426,29974,2.0590660572052
1700207105.2732103,29999,2.6254069805145264
1700207141.1384976,30055,2.1447012424468994
1700207148.222708,30067,1.9665499925613403
1700207156.4068124,30080,1.893052577972412
1700207291.9844398,30300,3.8067660331726074
1700207312.069251,30333,1.87362802028656
1700207537.2749975,30703,2.29727840423584
1700207653.6410918,30892,2.2566847801208496
1700207670.0158882,30919,1.8896452188491821
1700207694.300752,30959,1.876326084136963
1700207699.3862948,30967,2.157778263092041
1700207724.5853848,31006,1.8369495868682861
1700207869.8581505,31244,2.219297409057617
1700207913.5704167,31314,2.8543238639831543
1700207951.2488444,31376,1.5498369932174683
1700207972.076846,31410,1.9361369609832764
1700208007.2450619,31469,2.699376344680786
1700208090.89158,31607,1.9630811214447021
1700208123.3437512,31660,1.6950894594192505
1700208147.8537586,31700,1.9693448543548584
1700208272.2319667,31902,2.2555129528045654
1700208282.225327,31918,1.6208282709121704
1700208303.4588974,31953,1.8097227811813354
1700208317.8356388,31976,1.9340229034423828
1700208342.6695962,32014,1.714201807975769
1700208439.9880133,32173,1.7545626163482666
1700208645.6202323,32507,1.7988886833190918
1700208683.5451708,32569,2.0859034061431885
1700208832.132249,32811,1.8491897583007812
1700208839.7233977,32824,2.0012779235839844
1700208840.587072,32825,1.834794282913208
1700208887.1656961,32902,2.2814648151397705
1700208927.5606973,32966,1.5036524534225464
1700208956.9100153,33012,1.9860997200012207
1700209119.047239,33279,2.16654896736145
1700209198.141221,33408,2.072331666946411
1700209209.199737,33426,2.0809481143951416
1700209378.3336656,33701,1.9837493896484375
1700209440.675307,33803,1.535304307937622
1700209477.878856,33864,1.6594423055648804
1700209479.41874,33866,1.7384463548660278
1700209491.7764037,33886,1.6055315732955933
1700209576.194053,34021,1.8933688402175903
1700209628.4476874,34107,1.4117568731307983
1700209846.2882352,34464,1.644984483718872
1700209867.6440947,34499,1.8408488035202026
1700209945.0542824,34623,1.6995996236801147
1700210132.4230886,34931,1.9756593704223633
1700210143.3699589,34949,2.3982019424438477
1700210144.8217676,34951,1.6455273628234863
1700210154.4729059,34967,1.9940848350524902
1700210246.515382,35114,1.8603090047836304
1700210262.5360363,35140,1.7944759130477905
1700210309.4630947,35217,2.3839597702026367
1700210407.820429,35377,1.8950639963150024
1700210461.2806752,35464,2.171299934387207
1700210469.3682413,35477,1.8488816022872925
1700210514.4343412,35551,1.2573339939117432
1700210531.19548,35579,2.1105387210845947
1700210566.8817384,35635,2.063185453414917
1700210608.744763,35704,2.5416057109832764
1700210711.956538,35874,2.3226563930511475
1700210735.943493,35913,1.3838233947753906
1700210757.403597,35948,2.5131983757019043
1700210795.452257,36008,1.8348501920700073
1700211097.9484699,36501,1.6680668592453003
1700211165.684496,36612,2.0599634647369385
1700211177.518148,36631,1.8867799043655396
1700211212.5303519,36686,1.8590545654296875
1700211217.1473215,36694,1.9472452402114868
1700211335.0861502,36886,2.0775914192199707
1700211336.1418169,36888,2.2764627933502197
1700211338.0627763,36891,1.5523990392684937
1700211345.1555643,36903,1.8600260019302368
1700211353.8406715,36917,1.904363751411438
1700211402.0654726,36996,2.6900784969329834
1700211445.8988585,37065,1.5160387754440308
1700211454.1808267,37079,2.207693338394165
1700211477.0537672,37116,2.0924317836761475
1700211517.571564,37182,1.9347507953643799
1700211711.5530496,37498,1.743767261505127
1700211803.3226173,37647,2.28078031539917
1700211819.8562775,37674,2.026054620742798
1700211865.7851572,37749,1.9841740131378174
1700211900.2797425,37803,1.7684382200241089
1700211903.19838,37808,1.7976502180099487
1700211982.3298728,37937,1.853597640991211
1700212258.2093968,38386,1.8374487161636353
1700212258.7005637,38387,1.7175313234329224
1700212271.508339,38408,1.8814061880111694
1700212320.2344801,38487,2.1485326290130615
1700212338.7145736,38518,2.334990978240967
1700212366.584725,38563,1.702311635017395
1700212515.366909,38805,2.7001965045928955
1700212536.208691,38839,1.9714263677597046
1700212562.4028008,38880,2.055691957473755
1700212573.243005,38898,1.709513545036316
1700212652.5035274,39025,1.7956739664077759
1700212782.441776,39238,1.871637225151062
1700212929.5263724,39477,1.8000696897506714
1700212974.8367245,39551,1.7634081840515137
1700212997.4626153,39588,1.8604342937469482
1700213073.8514993,39712,1.6898114681243896
1700213134.631447,39811,2.2993404865264893
1700213271.0147164,40030,2.4968228340148926
1700213320.2751496,40110,2.67627215385437
1700213358.8856757,40174,1.8560317754745483
1700213397.287509,40236,1.6741303205490112
1700213404.8131871,40249,1.924496054649353
1700213426.8471422,40285,2.1613106727600098
1700213451.95027,40326,1.7828272581100464
1700213455.839936,40332,1.8980739116668701
1700213507.174679,40416,2.0505051612854004
1700213572.909163,40522,1.567590594291687
1700213584.0820577,40540,1.5320581197738647
1700213616.396507,40593,1.9597114324569702
1700213631.2310574,40617,1.7864400148391724
1700213738.4343789,40793,2.181342840194702
1700213743.4131353,40801,2.0964221954345703
1700213772.6915164,40849,2.048156499862671
1700213829.8846009,40942,1.8903660774230957
1700213894.1535003,41043,1.7529919147491455
1700213910.9490175,41070,2.5206758975982666
1700213912.485876,41073,1.8094807863235474
1700213914.9454818,41077,1.7983685731887817
1700214046.1863143,41291,2.2775938510894775
1700214096.759653,41374,1.837566614151001
1700214157.9056227,41473,1.73466157913208
1700214198.5734148,41536,1.8940651416778564
1700214201.6457374,41541,2.07474946975708
1700214216.856346,41566,1.950292944908142
1700214243.763328,41610,1.7107110023498535
1700214270.6458437,41654,1.8595651388168335
1700214342.7059836,41772,1.6542975902557373
1700214428.1916828,41912,1.7264306545257568
1700214462.392029,41968,2.017080307006836
1700214490.966666,42012,2.0672430992126465
1700214556.8124845,42118,1.5982813835144043
1700214562.9393249,42128,2.040574789047241
1700214564.9376912,42131,1.6360299587249756
1700214767.1875424,42461,2.7267091274261475
1700214812.8342276,42535,1.6056302785873413
1700215009.5662742,42855,1.6290597915649414
1700215017.74545,42869,2.7077670097351074
1700215036.9675016,42900,1.6711182594299316
1700215068.0977955,42951,1.8296196460723877
1700215183.7984538,43138,1.8435261249542236
1700215241.5188737,43231,1.9433313608169556
1700215243.1882138,43234,2.111830472946167
1700215281.5289836,43296,1.9299360513687134
1700215439.1239944,43554,1.8337856531143188
1700215474.081737,43611,1.8749524354934692
1700215576.5936677,43777,2.244175910949707
1700215639.5366015,43880,1.6849569082260132
1700215825.6202285,44180,2.0794570446014404
1700215872.4703603,44255,1.4215331077575684
1700215889.422973,44283,2.083150625228882
1700215929.7525613,44349,1.6908531188964844
1700215938.3139653,44363,1.7330883741378784
1700215969.1317956,44413,1.8360852003097534
1700215999.7733667,44463,1.997584581375122
1700216005.4034927,44472,2.0789401531219482
1700216012.6100845,44484,1.956636905670166
1700216035.9375272,44522,1.9583855867385864
1700216098.2645607,44624,2.1457979679107666
1700216151.9801831,44711,2.12166428565979
1700216159.8283257,44724,1.4480633735656738
1700216163.8502731,44730,1.8166544437408447
1700216184.159647,44761,1.8041930198669434
1700216315.934259,44976,2.608079195022583
1700216340.3240128,45014,3.6944384574890137
1700216359.3904064,45045,1.9900330305099487
1700216568.9986572,45385,2.041144609451294
1700216594.6576018,45427,1.7848620414733887
1700216657.7185864,45530,2.4446046352386475
1700216682.9120293,45571,2.222010374069214
1700216797.4620092,45757,2.5117993354797363
1700217116.1969285,46274,2.3112926483154297
1700217252.074333,46492,1.9089915752410889
1700217259.5050392,46504,1.6674394607543945
1700217324.374003,46610,2.0360589027404785
1700217392.4910047,46722,1.8952776193618774
1700217485.6489277,46874,1.9689574241638184
1700217495.7092254,46890,1.5671385526657104
1700217509.2598646,46910,1.5636680126190186
1700217575.8632085,47017,1.8377944231033325
1700217593.7671413,47046,2.0988640785217285
1700217604.112709,47063,2.063335657119751
1700217606.5621476,47067,1.6719917058944702
1700217616.2669995,47083,1.676743745803833
1700217633.9790757,47112,1.7300244569778442
1700217662.896559,47159,1.9954609870910645
1700217674.8143623,47178,2.2487099170684814
1700217752.141876,47304,1.9195421934127808
1700217779.2877061,47348,1.6477998495101929
1700217848.1621754,47459,1.595563292503357
1700217901.8900867,47546,1.647985577583313
1700217942.071049,47611,1.6799445152282715
1700217950.6691203,47625,2.534701347351074
1700218043.7657006,47777,2.007493734359741
1700218180.8954072,47999,2.1139297485351562
1700218299.5114727,48189,1.9223365783691406
1700218305.1439228,48198,1.9675356149673462
1700218335.2309349,48247,1.6775437593460083
1700218420.4539049,48385,1.9851340055465698
1700218497.2038045,48510,1.959416389465332
1700218574.7863016,48635,1.7921754121780396
1700218612.155706,48696,2.016094923019409
1700218625.076565,48717,2.284144401550293
1700218702.5217059,48843,1.794000506401062
1700218857.7450955,49093,1.6946191787719727
1700218901.9772902,49165,1.9144713878631592
1700218924.3180354,49201,2.103800058364868
1700218965.5623043,49268,2.085005760192871
1700218993.8811817,49314,1.981561541557312
1700219023.066121,49361,2.4728739261627197
1700219098.7591417,49483,1.9190149307250977
1700219126.2186325,49527,1.3121346235275269
1700219228.108925,49691,2.1745004653930664
1700219234.737046,49702,1.700315237045288
1700219265.4797335,49752,1.9581035375595093
1700219327.171483,49853,1.6548912525177002
1700219333.8438919,49864,1.9280940294265747
1700219393.9947672,49961,1.5853089094161987
1700219402.784991,49975,1.8223546743392944
1700219425.919347,50010,1.6626874208450317
1700219581.1600454,50261,1.7764160633087158
1700219618.631542,50322,1.8546000719070435
1700219691.0847764,50440,1.8511759042739868
1700219731.081113,50505,2.376086950302124
1700219787.9665997,50598,1.7740756273269653
1700219791.0926785,50603,1.6790544986724854
1700219813.1311233,50639,1.9280911684036255
1700219849.971364,50697,1.8533011674880981
1700219883.8573556,50752,2.3570635318756104
1700219889.1636422,50761,1.8202065229415894
1700219924.6985762,50819,1.8635059595108032
1700219973.9606035,50899,1.8566453456878662
1700220095.1525395,51094,2.1108436584472656
1700220326.3804798,51468,2.041106939315796
1700220407.8760014,51600,2.269362449645996
1700220529.5526211,51797,1.7998086214065552
1700220611.5273416,51930,1.7518998384475708
1700220615.2015429,51936,1.4580727815628052
1700220623.7200863,51950,1.8045287132263184
1700220636.349528,51971,2.184006452560425
1700220663.3303318,52013,1.6991299390792847
1700220795.7634687,52229,1.9348341226577759
1700220816.43816,52263,1.892474889755249
1700220873.0943341,52352,1.5401947498321533
1700220880.359595,52364,1.6762343645095825
1700220901.8690336,52399,1.7043490409851074
1700220987.9061205,52539,2.3723533153533936
1700220993.0294065,52547,1.7767019271850586
1700221050.685848,52641,1.426413655281067
1700221065.9921124,52666,1.7715874910354614
1700221252.138037,52967,1.6536741256713867
1700221324.473394,53082,1.9033011198043823
1700221429.6485386,53254,1.4409496784210205
1700221657.3889866,53623,1.736831545829773
1700221772.7311366,53810,1.4987045526504517
1700221879.2698405,53982,1.8189938068389893
1700221916.7086148,54041,1.8954241275787354
1700221982.273987,54147,1.4480928182601929
1700222175.285221,54458,1.5787365436553955
1700222255.5665855,54588,1.5603413581848145
1700222258.1709087,54592,1.5406335592269897
1700222266.43861,54605,2.0825629234313965
1700222365.736995,54766,1.9597891569137573
1700222552.193213,55065,1.6879103183746338
1700222560.5378625,55079,1.83780038356781
1700222585.7873147,55120,1.7553797960281372
1700222602.7584655,55148,2.1858468055725098
1700222608.411468,55157,2.168539524078369
1700222672.4122624,55261,1.8272836208343506
1700222737.6620817,55367,1.7468146085739136
1700222818.6614053,55499,1.7419254779815674
1700222871.4468741,55583,2.0027170181274414
1700222873.423511,55586,1.9987040758132935
1700222886.0820897,55607,1.7901331186294556
1700222899.472878,55629,2.4336435794830322
1700222954.9370975,55718,1.6627954244613647
1700223048.6072614,55870,2.2767765522003174
1700223117.5580034,55982,1.6913115978240967
1700223136.9461071,56011,2.072476863861084
1700223212.3848395,56132,2.0045807361602783
1700223234.4252305,56168,2.0201525688171387
1700223260.7459514,56210,1.904249668121338
1700223310.6450794,56291,1.7123485803604126
1700223425.66324,56477,2.721224308013916
1700223428.0973454,56481,2.1113455295562744
1700223431.696492,56487,1.8680064678192139
1700223602.595571,56761,1.4275113344192505
1700223620.9346817,56791,1.6638795137405396
1700223621.9664526,56793,2.1218981742858887
1700223707.6718385,56932,2.2035446166992188
1700223724.0923884,56959,1.5427907705307007
1700223791.2666318,57066,1.71492600440979
1700223936.8011663,57301,1.698242425918579
1700224005.3923163,57412,1.7267433404922485
1700224029.4318626,57451,2.00935435295105
1700224111.7765024,57585,3.7424685955047607
1700224233.438993,57781,1.568106770515442
1700224239.9713116,57792,1.8937294483184814
1700224305.7112803,57898,1.7892282009124756
1700224334.1117733,57944,2.03293514251709
1700224347.980044,57966,1.8823522329330444
1700224355.3554308,57978,1.562022089958191
1700224474.837542,58170,1.7532975673675537
1700224597.121303,58367,3.7934844493865967
1700224615.8279798,58397,1.6020746231079102
1700224620.9064903,58405,2.0138001441955566
1700224646.4967954,58447,2.5597739219665527
1700224751.6527357,58615,1.8339745998382568
1700224776.3371997,58655,1.738114833831787
1700224822.536323,58730,1.4108548164367676
1700224846.0842617,58766,1.841977596282959
1700224907.079254,58865,1.7140791416168213
1700225027.107916,59057,2.052694797515869
1700225203.367765,59340,1.7165663242340088
1700225292.3312097,59485,1.8703824281692505
1700225333.9677238,59553,2.5662100315093994
1700225335.4463465,59555,1.6938642263412476
1700225593.7001579,59972,2.0596776008605957
1700225612.7965043,60001,1.8030097484588623
1700225688.9551325,60125,2.531444787979126
1700225721.7738397,60179,1.9086471796035767
1700225784.4365098,60280,1.7098472118377686
1700225878.050978,60431,1.6940670013427734
1700226203.2860596,60958,1.4361202716827393
1700226340.4618669,61178,1.7780632972717285
